city,route_name,route_type,route_id_numeric,route_sort_order,total_routes,route_type_diversity,transit_richness_score,transit_category
New York,45-EASTCHES-NEW ROCHELLE-PELHAM BAY,3,81134528,999.0,1039,6,100.0,Transit-Rich
New York,52 - MT VERNON-THE BRONX-BRONXVILLE,3,81134529,999.0,1039,6,100.0,Transit-Rich
New York,53 - MT VERNON-CHESTER HEIGHTS,3,81134530,999.0,1039,6,100.0,Transit-Rich
New York,54 - MT VERNON LOCAL,3,81134531,999.0,1039,6,100.0,Transit-Rich
New York,55 - BRONX-MT VERNON-YONKERS,3,81134532,999.0,1039,6,100.0,Transit-Rich
New York,60 -BRONX-NEW ROCHELLE-WHITE PLAINS,3,81134533,999.0,1039,6,100.0,Transit-Rich
New York,61 -BRONX-NEW ROCHELLE-PORT CHESTER,3,81134534,999.0,1039,6,100.0,Transit-Rich
New York,62 -BRONX-NEW ROCHELLE-WHITE PLAINS,3,81134535,999.0,1039,6,100.0,Transit-Rich
New York,66 -DOBBS FERRY-SCARSDALE-LARCHMONT,3,81134539,999.0,1039,6,100.0,Transit-Rich
New York,91 - YONKERS-MT VERNON-NEW ROCHELLE,3,81134551,999.0,1039,6,100.0,Transit-Rich
New York,"Portland, ME to/from New York City",3,83360609,999.0,1039,6,100.0,Transit-Rich
New York,New Hampshire to/from New York City,3,83360614,999.0,1039,6,100.0,Transit-Rich
New York,AirTrain Newark,405,87469686,999.0,1039,6,100.0,Transit-Rich
New York,Bay Ridge - Manhattan Beach,3,93922578,999.0,1039,6,100.0,Transit-Rich
New York,Sunset Park - Midwood,3,93922579,999.0,1039,6,100.0,Transit-Rich
New York,Lefferts Gardens - East New York,3,93922580,999.0,1039,6,100.0,Transit-Rich
New York,Spring Creek - Wyckoff Hospital,3,93922581,999.0,1039,6,100.0,Transit-Rich
New York,Spring Creek - Crown Heights,3,93922582,999.0,1039,6,100.0,Transit-Rich
New York,Bedford Stuyvesant - JFK AirTrain,3,93922583,999.0,1039,6,100.0,Transit-Rich
New York,Bay Ridge - Lefferts Gardens,3,93922584,999.0,1039,6,100.0,Transit-Rich
New York,Canarsie - Crown Heights,3,93922585,999.0,1039,6,100.0,Transit-Rich
New York,Kings Hwy Station - Kings Plaza,3,93922586,999.0,1039,6,100.0,Transit-Rich
New York,Ridgewood - Spring Creek,3,93922587,999.0,1039,6,100.0,Transit-Rich
New York,Williamsburg - Greenpoint,3,93922588,999.0,1039,6,100.0,Transit-Rich
New York,Dwntn Bklyn & DUMBO - Broadway Junction,3,93922589,999.0,1039,6,100.0,Transit-Rich
New York,Downtown Brooklyn - Ridgewood,3,93922590,999.0,1039,6,100.0,Transit-Rich
New York,Bensonhurst - Bergen Beach,3,93922591,999.0,1039,6,100.0,Transit-Rich
New York,Gerritsen Beach - Kings Hwy Station,3,93922592,999.0,1039,6,100.0,Transit-Rich
New York,Williamsburg - Long Island City,3,93922593,999.0,1039,6,100.0,Transit-Rich
New York,Brownsville - Sunset Park,3,93922594,999.0,1039,6,100.0,Transit-Rich
New York,Sheepshead Bay - Coney Island,3,93922595,999.0,1039,6,100.0,Transit-Rich
New York,Downtown Brooklyn - Bay Ridge,3,93922596,999.0,1039,6,100.0,Transit-Rich
New York,Ridgewood - Downtown Brooklyn,3,93922597,999.0,1039,6,100.0,Transit-Rich
New York,Williamsburg Bridge Plaza - Lower East Side,3,93922598,999.0,1039,6,100.0,Transit-Rich
New York,Bay Ridge - Sheepshead Bay,3,93922599,999.0,1039,6,100.0,Transit-Rich
New York,Kings Plaza - Downtown Brooklyn,3,93922600,999.0,1039,6,100.0,Transit-Rich
New York,Canarsie Pier - Rockaway Parkway Station,3,93922601,999.0,1039,6,100.0,Transit-Rich
New York,Greenpoint - Lefferts Gardens,3,93922602,999.0,1039,6,100.0,Transit-Rich
New York,Sheepshead Bay - Williamsburg,3,93922603,999.0,1039,6,100.0,Transit-Rich
New York,Sheepshead Bay - Williamsburg,3,93922604,999.0,1039,6,100.0,Transit-Rich
New York,Downtown Brooklyn - Crown Heights,3,93922605,999.0,1039,6,100.0,Transit-Rich
New York,Kings Plaza - Williamsburg,3,93922606,999.0,1039,6,100.0,Transit-Rich
New York,Kings Plaza - Williamsburg,3,93922607,999.0,1039,6,100.0,Transit-Rich
New York,Kings Plaza - Bedford-Stuyvesant,3,93922608,999.0,1039,6,100.0,Transit-Rich
New York,Lefferts Gardens - Greenpoint,3,93922609,999.0,1039,6,100.0,Transit-Rich
New York,Manhattan Beach - Bedford-Stuyvesant,3,93922610,999.0,1039,6,100.0,Transit-Rich
New York,Downtown Brooklyn - Ridgewood,3,93922611,999.0,1039,6,100.0,Transit-Rich
New York,Downtown Brooklyn - Ridgewood,3,93922612,999.0,1039,6,100.0,Transit-Rich
New York,Gowanus - Maspeth,3,93922613,999.0,1039,6,100.0,Transit-Rich
New York,Bath Beach - East New York,3,93922614,999.0,1039,6,100.0,Transit-Rich
New York,Williamsburg - Canarsie,3,93922615,999.0,1039,6,100.0,Transit-Rich
New York,Park Slope - Downtown Brooklyn,3,93922616,999.0,1039,6,100.0,Transit-Rich
New York,Astoria - Downtown Brooklyn,3,93922617,999.0,1039,6,100.0,Transit-Rich
New York,Bay Ridge - Cobble Hill,3,93922618,999.0,1039,6,100.0,Transit-Rich
New York,Bay Ridge - Coney Island,3,93922619,999.0,1039,6,100.0,Transit-Rich
New York,Downtown Brooklyn - Crown Heights,3,93922620,999.0,1039,6,100.0,Transit-Rich
New York,Brooklyn Navy Yard - Kensington,3,93922621,999.0,1039,6,100.0,Transit-Rich
New York,Coney Island - Windsor Terrace,3,93922622,999.0,1039,6,100.0,Transit-Rich
New York,Downtown Brooklyn - Kensington,3,93922623,999.0,1039,6,100.0,Transit-Rich
New York,Midwood - Bedford-Stuyvesant,3,93922624,999.0,1039,6,100.0,Transit-Rich
New York,Dyker Heights - Sunset Park,3,93922625,999.0,1039,6,100.0,Transit-Rich
New York,Sea Gate - Stillwell Av,3,93922626,999.0,1039,6,100.0,Transit-Rich
New York,Dyker Heights - East Flatbush,3,93922627,999.0,1039,6,100.0,Transit-Rich
New York,Coney Island - Spring Creek Towers,3,93922628,999.0,1039,6,100.0,Transit-Rich
New York,Coney Island -spring Creek Towers,3,93922629,999.0,1039,6,100.0,Transit-Rich
New York,Spring Creek - Broadway Junction,3,93922630,999.0,1039,6,100.0,Transit-Rich
New York,Spring Creek-New Lots,3,93922631,999.0,1039,6,100.0,Transit-Rich
New York,Bay Ridge - Kings Plaza,3,93922632,999.0,1039,6,100.0,Transit-Rich
New York,Bedford Stuyvesant - Jamaica,3,93922730,999.0,1039,6,100.0,Transit-Rich
New York,Williamsburg - Jamaica,3,93922740,999.0,1039,6,100.0,Transit-Rich
New York,Ridgewood - Richmond Hill,3,93922741,999.0,1039,6,100.0,Transit-Rich
New York,Broadway Junction - Jamaica,3,93922742,999.0,1039,6,100.0,Transit-Rich
New York,Williamsburg - Rego Park,3,93922744,999.0,1039,6,100.0,Transit-Rich
New York,Bay Ridge - Manhattan Express,3,93922812,999.0,1039,6,100.0,Transit-Rich
New York,Sea Gate / Bensonhurst - Manhattan Express,3,93922813,999.0,1039,6,100.0,Transit-Rich
New York,Bay Ridge - Midtown Manhattan Express,3,93922814,999.0,1039,6,100.0,Transit-Rich
New York,Sea Gate / Bensonhurst - Midtown Manhattan Express,3,93922815,999.0,1039,6,100.0,Transit-Rich
New York,Long Island City - Glendale,3,93922862,999.0,1039,6,100.0,Transit-Rich
New York,Elmhurst - Glendale,3,93922863,999.0,1039,6,100.0,Transit-Rich
New York,Long Island City - Middle Village,3,93922864,999.0,1039,6,100.0,Transit-Rich
New York,East Elmhurst - Ridgewood,3,93922865,999.0,1039,6,100.0,Transit-Rich
New York,Eltingville - Lower Manhattan Express,3,93939664,999.0,1039,6,100.0,Transit-Rich
New York,Eltingville - Manhattan Express,3,93939665,999.0,1039,6,100.0,Transit-Rich
New York,Tottenville - Lower Manhattan Express,3,93939666,999.0,1039,6,100.0,Transit-Rich
New York,Pt. Richmond - Midtown Manhattan Express,3,93939667,999.0,1039,6,100.0,Transit-Rich
New York,Pt. Richmond - Manhattan Express,3,93939668,999.0,1039,6,100.0,Transit-Rich
New York,Eltingville - Lower Manhattan Express,3,93939669,999.0,1039,6,100.0,Transit-Rich
New York,Huguenot - Manhattan Express,3,93939671,999.0,1039,6,100.0,Transit-Rich
New York,Eltingville - Lower Manhattan Express,3,93939672,999.0,1039,6,100.0,Transit-Rich
New York,Eltingville - Midtown Manhattan Express,3,93939673,999.0,1039,6,100.0,Transit-Rich
New York,Eltingville - Greenwich Village Express,3,93939674,999.0,1039,6,100.0,Transit-Rich
New York,Huguenot - Midtown Manhattan Express,3,93939675,999.0,1039,6,100.0,Transit-Rich
New York,Eltingville - Greenwich Village Express,3,93939677,999.0,1039,6,100.0,Transit-Rich
New York,Eltingville - Midtown Manhattan Express,3,93939678,999.0,1039,6,100.0,Transit-Rich
New York,New Dorp - Midtown Manhattan Express,3,93939679,999.0,1039,6,100.0,Transit-Rich
New York,Eltingville - Lower Manhattan Express,3,93939680,999.0,1039,6,100.0,Transit-Rich
New York,Eltingville - Midtown Manhattan Express,3,93939681,999.0,1039,6,100.0,Transit-Rich
New York,Annadale - Midtown Manhattan Express,3,93939682,999.0,1039,6,100.0,Transit-Rich
New York,Prince's Bay - Midtown Manhattan Express,3,93939683,999.0,1039,6,100.0,Transit-Rich
New York,Tottenville - Midtown Manhattan Express,3,93939684,999.0,1039,6,100.0,Transit-Rich
New York,Tottenville - Midtown Manhattan Express,3,93939685,999.0,1039,6,100.0,Transit-Rich
New York,Sunnyside - Midtown Manhattan Express,3,93939686,999.0,1039,6,100.0,Transit-Rich
New York,Eltingville - Midtown Manhattan Express,3,93939687,999.0,1039,6,100.0,Transit-Rich
New York,Travis - Lower Manhattan Express,3,93939688,999.0,1039,6,100.0,Transit-Rich
New York,Mariners Harbor - Manhattan Express,3,93939689,999.0,1039,6,100.0,Transit-Rich
New York,Mariners Harbor - Greenwich Village Express,3,93939690,999.0,1039,6,100.0,Transit-Rich
New York,Mariners Harbor - Lower Manhattan Express,3,93939691,999.0,1039,6,100.0,Transit-Rich
New York,Port Richmond - Lower Manhattan Express,3,93939692,999.0,1039,6,100.0,Transit-Rich
New York,St. George - Amazon,3,93939693,999.0,1039,6,100.0,Transit-Rich
New York,St. George - Clyde Place,3,93939694,999.0,1039,6,100.0,Transit-Rich
New York,St. George - Staten Island Mall,3,93939695,999.0,1039,6,100.0,Transit-Rich
New York,St. George - West Shore Plaza,3,93939696,999.0,1039,6,100.0,Transit-Rich
New York,St. George - Mariners Harbor,3,93939697,999.0,1039,6,100.0,Transit-Rich
New York,St. George - Grant City,3,93939698,999.0,1039,6,100.0,Transit-Rich
New York,St. George - Staten Island Univ. Hospital,3,93939699,999.0,1039,6,100.0,Transit-Rich
New York,Port Richmond - Bay Ridge,3,93939700,999.0,1039,6,100.0,Transit-Rich
New York,West New Brighton - Eltingville,3,93939701,999.0,1039,6,100.0,Transit-Rich
New York,Rossville - Staten Island Mall,3,93939702,999.0,1039,6,100.0,Transit-Rich
New York,Huguenot - Staten Island Mall,3,93939703,999.0,1039,6,100.0,Transit-Rich
New York,Port Richmond - New Dorp,3,93939704,999.0,1039,6,100.0,Transit-Rich
New York,Port Richmond - Tottenville,3,93939705,999.0,1039,6,100.0,Transit-Rich
New York,St. George - Staten Island Mall,3,93939706,999.0,1039,6,100.0,Transit-Rich
New York,St. George - Travis,3,93939707,999.0,1039,6,100.0,Transit-Rich
New York,St. George - Port Richmond,3,93939708,999.0,1039,6,100.0,Transit-Rich
New York,St. George - Bricktown Mall,3,93939709,999.0,1039,6,100.0,Transit-Rich
New York,St. George - Oakwood,3,93939710,999.0,1039,6,100.0,Transit-Rich
New York,St. George - Bricktown Mall,3,93939711,999.0,1039,6,100.0,Transit-Rich
New York,Staten Island Mall - Bay Ridge,3,93939712,999.0,1039,6,100.0,Transit-Rich
New York,St. George - Grant City LTD,3,93939713,999.0,1039,6,100.0,Transit-Rich
New York,St. George - Bricktown Mall LTD,3,93939714,999.0,1039,6,100.0,Transit-Rich
New York,St. George - Oakwood LTD,3,93939715,999.0,1039,6,100.0,Transit-Rich
New York,Eltingville - Bayonne LTD,3,93939716,999.0,1039,6,100.0,Transit-Rich
New York,St. George - Amazon,3,93939717,999.0,1039,6,100.0,Transit-Rich
New York,St. George - Staten Island Mall LTD,3,93939718,999.0,1039,6,100.0,Transit-Rich
New York,St. George - Travis LTD,3,93939719,999.0,1039,6,100.0,Transit-Rich
New York,College of Staten Island - Bay Ridge LTD,3,93939720,999.0,1039,6,100.0,Transit-Rich
New York,St. George - Staten Island Mall LTD,3,93939721,999.0,1039,6,100.0,Transit-Rich
New York,St. George - West Shore Plaza LTD,3,93939722,999.0,1039,6,100.0,Transit-Rich
New York,St. George - Mariners Harbor LTD,3,93939723,999.0,1039,6,100.0,Transit-Rich
New York,Riverdale - George Washington Bridge,3,93938850,999.0,1039,6,100.0,Transit-Rich
New York,Westchester Sq - The Hub,3,93938851,999.0,1039,6,100.0,Transit-Rich
New York,Westchester Sq - Gladstone Sq,3,93938852,999.0,1039,6,100.0,Transit-Rich
New York,Pelham Bay - Gladstone Sq,3,93938853,999.0,1039,6,100.0,Transit-Rich
New York,Hunts Point - Riverside Dr,3,93938854,999.0,1039,6,100.0,Transit-Rich
New York,Hunts Point - Riverside Dr,3,93938855,999.0,1039,6,100.0,Transit-Rich
New York,Riverdale - Washington Heights,3,93938856,999.0,1039,6,100.0,Transit-Rich
New York,Williamsbridge - Locust Point,3,93938857,999.0,1039,6,100.0,Transit-Rich
New York,Riverdale - West Farms Sq,3,93938858,999.0,1039,6,100.0,Transit-Rich
New York,Riverdale - Mott Haven,3,93938859,999.0,1039,6,100.0,Transit-Rich
New York,Riverdale - Norwood,3,93938860,999.0,1039,6,100.0,Transit-Rich
New York,George Washington Bridge - Parkchester,3,93938861,999.0,1039,6,100.0,Transit-Rich
New York,Pelham Bay - Inwood,3,93938862,999.0,1039,6,100.0,Transit-Rich
New York,Bay Plaza - Inwood,3,93938863,999.0,1039,6,100.0,Transit-Rich
New York,George Washington Bridge - Bronx Terminal Market,3,93938864,999.0,1039,6,100.0,Transit-Rich
New York,Fordham Plaza - The Hub,3,93938865,999.0,1039,6,100.0,Transit-Rich
New York,Pelham - Norwood,3,93938866,999.0,1039,6,100.0,Transit-Rich
New York,Fordham Plaza - Port Morris,3,93938867,999.0,1039,6,100.0,Transit-Rich
New York,Morris Heights/High Bridge Circulator,3,93938868,999.0,1039,6,100.0,Transit-Rich
New York,Morris Heights/High Bridge Circulator,3,93938869,999.0,1039,6,100.0,Transit-Rich
New York,NY Botanical Garden - Riverbank Park,3,93938870,999.0,1039,6,100.0,Transit-Rich
New York,Kingsbridge Heights - Mott Haven,3,93938871,999.0,1039,6,100.0,Transit-Rich
New York,Riverdale - Inwood,3,93938872,999.0,1039,6,100.0,Transit-Rich
New York,Westchester Sq - Mott Haven,3,93938873,999.0,1039,6,100.0,Transit-Rich
New York,Bedford Park - Castle Hill,3,93938874,999.0,1039,6,100.0,Transit-Rich
New York,Country Club - Hutchinson Metro Center,3,93938875,999.0,1039,6,100.0,Transit-Rich
New York,Co-op City Bay Plaza - Bedford Park,3,93938876,999.0,1039,6,100.0,Transit-Rich
New York,Co-op City Section 5 - Bedford Park,3,93938877,999.0,1039,6,100.0,Transit-Rich
New York,Clasons Pt - Gladstone Sq,3,93938878,999.0,1039,6,100.0,Transit-Rich
New York,Co-op City Section 5 - Fordham Center,3,93938879,999.0,1039,6,100.0,Transit-Rich
New York,City Island - Pelham Bay,3,93938880,999.0,1039,6,100.0,Transit-Rich
New York,Co-op City Section 5 - Pelham Parkway,3,93938881,999.0,1039,6,100.0,Transit-Rich
New York,Woodlawn - Westchester Sq,3,93938882,999.0,1039,6,100.0,Transit-Rich
New York,Kingsbridge VA Hospital - Mott Haven,3,93938883,999.0,1039,6,100.0,Transit-Rich
New York,Port Morris - Harlem,3,93938884,999.0,1039,6,100.0,Transit-Rich
New York,Woodlawn - Fordham Center,3,93938885,999.0,1039,6,100.0,Transit-Rich
New York,George Washington Bridge-West Farms Road,3,93938886,999.0,1039,6,100.0,Transit-Rich
New York,Soundview - George Washington Bridge,3,93938887,999.0,1039,6,100.0,Transit-Rich
New York,Co-op City Bay Plaza - Norwood,3,93938888,999.0,1039,6,100.0,Transit-Rich
New York,Wakefield - Clasons Pt,3,93938889,999.0,1039,6,100.0,Transit-Rich
New York,Throgs Neck - River Park Towers,3,93938890,999.0,1039,6,100.0,Transit-Rich
New York,Williamsbridge - The Hub,3,93938891,999.0,1039,6,100.0,Transit-Rich
New York,Williamsbridge - The Hub,3,93938892,999.0,1039,6,100.0,Transit-Rich
New York,Throgs Neck - River Park Towers,3,93938893,999.0,1039,6,100.0,Transit-Rich
New York,Prospect Av - Westchester Av / Hunts Point Market,3,93938894,999.0,1039,6,100.0,Transit-Rich
New York,Inwood - Harlem,3,93938904,999.0,1039,6,100.0,Transit-Rich
New York,Bellerose - Jamaica,3,93933373,999.0,1039,6,100.0,Transit-Rich
New York,Queens Village - Jamaica,3,93933374,999.0,1039,6,100.0,Transit-Rich
New York,Jamaica - JFK Airport,3,93933375,999.0,1039,6,100.0,Transit-Rich
New York,Cambria Heights - Jamaica,3,93933376,999.0,1039,6,100.0,Transit-Rich
New York,Laurelton - Jamaica,3,93933377,999.0,1039,6,100.0,Transit-Rich
New York,Little Neck - Flushing,3,93933378,999.0,1039,6,100.0,Transit-Rich
New York,Fort Totten - Flushing,3,93933379,999.0,1039,6,100.0,Transit-Rich
New York,Flushing - Beechhurst,3,93933380,999.0,1039,6,100.0,Transit-Rich
New York,Fort Totten - Flushing,3,93933381,999.0,1039,6,100.0,Transit-Rich
New York,Flushing - Jamaica,3,93933382,999.0,1039,6,100.0,Transit-Rich
New York,Cambria Heights - Flushing,3,93933384,999.0,1039,6,100.0,Transit-Rich
New York,Little Neck - Jamaica,3,93933385,999.0,1039,6,100.0,Transit-Rich
New York,Bayside - Jamaica,3,93933386,999.0,1039,6,100.0,Transit-Rich
New York,Little Neck - Jamaica,3,93933387,999.0,1039,6,100.0,Transit-Rich
New York,Addisleigh Park - Jamaica,3,93933388,999.0,1039,6,100.0,Transit-Rich
New York,Floral Park - Jamaica,3,93933389,999.0,1039,6,100.0,Transit-Rich
New York,Bronx Zoo - Jamaica,3,93933390,999.0,1039,6,100.0,Transit-Rich
New York,LIJ Hospital - Kew Gardens,3,93933391,999.0,1039,6,100.0,Transit-Rich
New York,Glen Oaks - Kew Gardens,3,93933392,999.0,1039,6,100.0,Transit-Rich
New York,Ridgewood - Flushing,3,93933396,999.0,1039,6,100.0,Transit-Rich
New York,College Point - Jamaica,3,93933398,999.0,1039,6,100.0,Transit-Rich
New York,Springfield Gardens - Jamaica,3,93933399,999.0,1039,6,100.0,Transit-Rich
New York,Jamaica - Belmont Park,3,93933400,999.0,1039,6,100.0,Transit-Rich
New York,Cambria Heights - Jamaica,3,93933401,999.0,1039,6,100.0,Transit-Rich
New York,Laurelton - Jamaica,3,93933402,999.0,1039,6,100.0,Transit-Rich
New York,Rosedale - Jamaica,3,93933403,999.0,1039,6,100.0,Transit-Rich
New York,Elmhurst - Queens Village,3,93933404,999.0,1039,6,100.0,Transit-Rich
New York,Flushing - LaGuardia Airport,3,93933477,999.0,1039,6,100.0,Transit-Rich
New York,Ridgewood - Flushing,3,93933500,999.0,1039,6,100.0,Transit-Rich
New York,Rego Park - Maspeth,3,93933504,999.0,1039,6,100.0,Transit-Rich
New York,College Point - Jamaica,3,93933505,999.0,1039,6,100.0,Transit-Rich
New York,Beechhurst - Flushing,3,93933506,999.0,1039,6,100.0,Transit-Rich
New York,Green Acres - Jamaica,3,93933507,999.0,1039,6,100.0,Transit-Rich
New York,Green Acres - Jamaica,3,93933508,999.0,1039,6,100.0,Transit-Rich
New York,Rosedale - Jamaica,3,93933509,999.0,1039,6,100.0,Transit-Rich
New York,Rosedale - Midtown Express,3,93933510,999.0,1039,6,100.0,Transit-Rich
New York,Elmont - Midtown Express,3,93933511,999.0,1039,6,100.0,Transit-Rich
New York,Floral Park - Midtown Express,3,93933512,999.0,1039,6,100.0,Transit-Rich
New York,Fresh Meadows - Kew Gardens,3,93933513,999.0,1039,6,100.0,Transit-Rich
New York,Jamaica - QCC,3,93933514,999.0,1039,6,100.0,Transit-Rich
New York,Hudson Rail Link Riverdale,3,96973612,999.0,1039,6,100.0,Transit-Rich
New York,Hudson Rail Link Spuyten Duyvil,3,96973613,999.0,1039,6,100.0,Transit-Rich
New York,Paulus Hook - Pier 11 / Wall St,4,97396405,29.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,97396407,999.0,1039,6,100.0,Transit-Rich
New York,Paulus Hook - Midtown / W 39th St,4,97396408,3.0,1039,6,100.0,Transit-Rich
New York,South Amboy - Pier 11/Wall St.,4,97396409,0.0,1039,6,100.0,Transit-Rich
New York,42nd St,3,97396410,11.0,1039,6,100.0,Transit-Rich
New York,Hoboken / 14th St - Brookfield Place,4,97396411,23.0,1039,6,100.0,Transit-Rich
New York,57th St,3,97396412,13.0,1039,6,100.0,Transit-Rich
New York,Hoboken / NJ Transit Terminal - Brookfield Place,4,97396413,24.0,1039,6,100.0,Transit-Rich
New York,Downtown Local,3,97396414,15.0,1039,6,100.0,Transit-Rich
New York,Liberty Harbor - Pier 11 / Wall St,4,97396415,30.0,1039,6,100.0,Transit-Rich
New York,Edgewater - Pier 11/Wall St,3,97396416,10.0,1039,6,100.0,Transit-Rich
New York,Weehawken Township Shuttle,3,97396417,19.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,97396418,999.0,1039,6,100.0,Transit-Rich
New York,Port Imperial - Midtown / W 39th St,4,97396420,33.0,1039,6,100.0,Transit-Rich
New York,Lincoln Harbor - Midtown / W 39th St,4,97396421,36.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,97396422,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,97396423,999.0,1039,6,100.0,Transit-Rich
New York,Edgewater - Brookfield Place,3,97396424,9.0,1039,6,100.0,Transit-Rich
New York,Port Imperial - Brookfield Place,4,97396425,22.0,1039,6,100.0,Transit-Rich
New York,34th St,3,97396426,12.0,1039,6,100.0,Transit-Rich
New York,50th St,3,97396427,14.0,1039,6,100.0,Transit-Rich
New York,Port Liberte - Pier 11/Wall St,3,97396428,20.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,97396429,999.0,1039,6,100.0,Transit-Rich
New York,Edgewater - Midtown / W 39th St,4,97396430,5.0,1039,6,100.0,Transit-Rich
New York,Port Imperial - Pier 11  / Wall St,4,97396431,26.0,1039,6,100.0,Transit-Rich
New York,Hoboken / NJ Transit Terminal - Pier 11 / Wall St,4,97396432,28.0,1039,6,100.0,Transit-Rich
New York,Hoboken / NJ Transit Terminal - Midtown / W 39th St,4,97396433,6.0,1039,6,100.0,Transit-Rich
New York,Hoboken / 14th St - Pier 11 / Wall St,3,97396434,27.0,1039,6,100.0,Transit-Rich
New York,Paulus Hook - Brookfield Place,4,97396435,25.0,1039,6,100.0,Transit-Rich
New York,Hoboken / 14th St - Midtown / W 39th St,4,97396436,35.0,1039,6,100.0,Transit-Rich
New York,Newburgh - Beacon - Winter Bus,3,97396437,0.0,1039,6,100.0,Transit-Rich
New York,W44/59th St,3,97396438,0.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,97396439,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,97396440,999.0,1039,6,100.0,Transit-Rich
New York,Elmont Rd / Central Av,3,98139066,999.0,1039,6,100.0,Transit-Rich
New York,Northern Bl,3,98139072,999.0,1039,6,100.0,Transit-Rich
New York,Northern Bl / Cedar Swamp Rd,3,98139073,999.0,1039,6,100.0,Transit-Rich
New York,Northern Bl Express,3,98139074,999.0,1039,6,100.0,Transit-Rich
New York,Northern Bl / Shore Rd,3,98139075,999.0,1039,6,100.0,Transit-Rich
New York,Hillside Av Local,3,98139076,999.0,1039,6,100.0,Transit-Rich
New York,Hillside Av Express,3,98139077,999.0,1039,6,100.0,Transit-Rich
New York,Willis Av / Pt Washington Bl,3,98139078,999.0,1039,6,100.0,Transit-Rich
New York,Jericho Tp,3,98139079,999.0,1039,6,100.0,Transit-Rich
New York,Franklin Av / New Hyde Park Rd,3,98139080,999.0,1039,6,100.0,Transit-Rich
New York,Franklin Av / New Hyde Park Rd,3,98139081,999.0,1039,6,100.0,Transit-Rich
New York,Hillside Av / Lakeville Rd,3,98139082,999.0,1039,6,100.0,Transit-Rich
New York,Hempstead Av / W Broadway,3,98139084,999.0,1039,6,100.0,Transit-Rich
New York,W Broadway Express,3,98139085,999.0,1039,6,100.0,Transit-Rich
New York,Hempstead Av / Broadway,3,98139086,999.0,1039,6,100.0,Transit-Rich
New York,Long Beach Loop,3,98139087,999.0,1039,6,100.0,Transit-Rich
New York,Merrick Rd Local,3,98139089,999.0,1039,6,100.0,Transit-Rich
New York,Merrick Rd Express,3,98139096,999.0,1039,6,100.0,Transit-Rich
New York,Great Neck Loop,3,98139099,999.0,1039,6,100.0,Transit-Rich
New York,Middle Neck Rd / Steamboat Rd,3,98139100,999.0,1039,6,100.0,Transit-Rich
New York,Hempstead Tp Local,3,98139101,999.0,1039,6,100.0,Transit-Rich
New York,Hempstead Tp Express,3,98139102,999.0,1039,6,100.0,Transit-Rich
New York,Elmont Flexi Shuttle,3,98139108,999.0,1039,6,100.0,Transit-Rich
New York,Port Washington Shuttle,3,98139109,999.0,1039,6,100.0,Transit-Rich
New York,New York City / New Jersey,4,98537485,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553177,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553178,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553179,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553180,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553181,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553182,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553183,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553184,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553185,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553186,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553187,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553188,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553189,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553190,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553191,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553192,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553193,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553194,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553195,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553196,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553197,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553198,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553199,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553200,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553201,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553202,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553203,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553204,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553205,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553206,999.0,1039,6,100.0,Transit-Rich
